cosecha;codmes;maduracion;saldo_inicial;provisionporc;pdponderado;rango_pd;porcentajeacum;REAL;acumulado30;PRIMERA PARTE;SEGUNDA PARTE;TERCERA;PROYECTADO
202406;202505;11;551422639.09;0.00;0.03;4. Medio I;0.03;17671992.74;;0.03;0.03;0.03;16850098.70
202406;202506;12;551422639.09;0.00;0.03;4. Medio I;0.03;18813437.60;;0.03;0.03;0.03;17781030.50
202406;202507;13;551422639.09;0.00;0.03;4. Medio I;0.04;19796072.74;;0.03;0.03;0.03;18617931.06
202406;202508;14;551422639.09;0.00;0.03;4. Medio I;0.04;20703714.41;;0.04;0.04;0.04;19360800.37
202406;202509;15;551422639.09;0.00;0.03;4. Medio I;0.04;21695723.73;;0.04;0.04;0.04;20009638.42
202407;202407;0;527914811.72;0.01;0.02;4. Medio I;0.01;5342497.89;;0.01;0.01;0.01;5279148.12
202407;202408;1;527914811.72;0.00;0.02;4. Medio I;0.01;4616087.11;;0.01;0.01;0.01;4751233.31
202407;202409;2;527914811.72;0.00;0.02;4. Medio I;0.01;4453489.35;;0.01;0.01;0.01;4173927.49
202407;202410;3;527914811.72;0.00;0.02;4. Medio I;0.01;4893242.39;;0.01;0.01;0.01;5229218.17
202407;202411;4;527914811.72;0.00;0.02;4. Medio I;0.01;5548384.67;;0.01;0.01;0.01;6261551.06
202407;202412;5;527914811.72;0.00;0.02;4. Medio I;0.01;6557757.79;;0.01;0.01;0.01;7270926.16
202407;202501;6;527914811.72;0.00;0.02;4. Medio I;0.01;7867514.44;;0.02;0.02;0.02;8257343.46
202407;202502;7;527914811.72;0.00;0.02;4. Medio I;0.02;8698980.27;;0.02;0.02;0.02;9220802.97
202407;202503;8;527914811.72;0.00;0.02;4. Medio I;0.02;9477654.61;;0.02;0.02;0.02;10161304.69
202407;202504;9;527914811.72;0.00;0.02;4. Medio I;0.02;10348714.05;;0.02;0.02;0.02;11078848.62
202407;202505;10;527914811.72;0.00;0.02;4. Medio I;0.02;10941034.47;;0.02;0.02;0.02;11973434.75
202407;202506;11;527914811.72;0.00;0.02;4. Medio I;0.02;11546024.85;;0.02;0.02;0.02;12845063.09
202407;202507;12;527914811.72;0.00;0.02;4. Medio I;0.02;11939849.30;;0.03;0.03;0.03;13693733.64
202407;202508;13;527914811.72;0.00;0.02;4. Medio I;0.02;12584961.20;;0.03;0.03;0.03;14519446.39
202407;202509;14;527914811.72;0.00;0.02;4. Medio I;0.02;13091231.50;;0.03;0.03;0.03;15322201.36
202408;202408;0;579965695.71;0.01;0.02;4. Medio I;0.01;5878532.29;;0.01;0.01;0.01;5799656.96
202408;202409;1;579965695.71;0.00;0.02;4. Medio I;0.01;5050341.28;;0.01;0.01;0.01;5219691.26
202408;202410;2;579965695.71;0.00;0.02;4. Medio I;0.01;4993504.64;;0.01;0.01;0.01;4559387.35
202408;202411;3;579965695.71;0.00;0.02;4. Medio I;0.01;5772978.54;;0.01;0.01;0.01;5800453.08
202408;202412;4;579965695.71;0.00;0.02;4. Medio I;0.01;7015845.02;;0.01;0.01;0.01;7007751.80
202408;202501;5;579965695.71;0.00;0.02;4. Medio I;0.01;8658307.87;;0.01;0.01;0.01;8181283.49
202408;202502;6;579965695.71;0.00;0.02;4. Medio I;0.02;9450541.01;;0.02;0.02;0.02;9321048.16
202408;202503;7;579965695.71;0.00;0.02;4. Medio I;0.02;10852318.10;;0.02;0.02;0.02;10427045.81
202408;202504;8;579965695.71;0.00;0.02;4. Medio I;0.02;12005289.90;;0.02;0.02;0.02;11499276.44
202408;202505;9;579965695.71;0.00;0.02;4. Medio I;0.02;13229597.48;;0.02;0.02;0.02;12537740.05
202408;202506;10;579965695.71;0.00;0.02;4. Medio I;0.02;14231198.24;;0.02;0.02;0.02;13542436.64
202408;202507;11;579965695.71;0.00;0.02;4. Medio I;0.03;15025751.24;;0.03;0.03;0.03;14513366.20
202408;202508;12;579965695.71;0.00;0.02;4. Medio I;0.03;16060990.01;;0.03;0.03;0.03;15450528.75
202408;202509;13;579965695.71;0.00;0.02;4. Medio I;0.03;16627036.53;;0.03;0.03;0.03;16353924.28
202409;202409;0;647343786.40;0.01;0.02;4. Medio I;0.01;6635921.15;;0.01;0.01;0.01;6473437.86
202409;202410;1;647343786.40;0.00;0.02;4. Medio I;0.01;5655195.32;;0.01;0.01;0.01;5826094.08
202409;202411;2;647343786.40;0.00;0.02;4. Medio I;0.01;5525726.56;;0.01;0.01;0.01;5115512.76
202409;202412;3;647343786.40;0.00;0.02;4. Medio I;0.01;5950384.08;;0.01;0.01;0.01;6417677.55
202409;202501;4;647343786.40;0.00;0.02;4. Medio I;0.01;6821708.82;;0.01;0.01;0.01;7690839.48
202409;202502;5;647343786.40;0.00;0.02;4. Medio I;0.01;7672318.56;;0.01;0.01;0.01;8934998.57
202409;202503;6;647343786.40;0.00;0.02;4. Medio I;0.01;8974774.25;;0.02;0.02;0.02;10150154.81
202409;202504;7;647343786.40;0.00;0.02;4. Medio I;0.02;10568534.66;;0.02;0.02;0.02;11336308.19
202409;202505;8;647343786.40;0.00;0.02;4. Medio I;0.02;12101444.74;;0.02;0.02;0.02;12493458.74
202409;202506;9;647343786.40;0.00;0.02;4. Medio I;0.02;13547610.76;;0.02;0.02;0.02;13621606.43
202409;202507;10;647343786.40;0.00;0.02;4. Medio I;0.02;14521863.16;;0.02;0.02;0.02;14720751.27
202409;202508;11;647343786.40;0.00;0.02;4. Medio I;0.02;16026937.46;;0.02;0.02;0.02;15790893.26
202409;202509;12;647343786.40;0.00;0.02;4. Medio I;0.03;16750020.47;;0.03;0.03;0.03;16832032.41
202410;202410;0;654136332.41;0.01;0.02;4. Medio I;0.01;6574070.14;;0.01;0.01;0.01;6541363.32
202410;202411;1;654136332.41;0.00;0.02;4. Medio I;0.01;5747241.82;;0.01;0.01;0.01;5887226.99
202410;202412;2;654136332.41;0.00;0.02;4. Medio I;0.01;5541188.87;;0.01;0.01;0.01;5182355.74
202410;202501;3;654136332.41;0.00;0.02;4. Medio I;0.01;6094588.21;;0.01;0.01;0.01;6458497.07
202410;202502;4;654136332.41;0.00;0.02;4. Medio I;0.01;6688544.00;;0.01;0.01;0.01;7709483.81
202410;202503;5;654136332.41;0.00;0.02;4. Medio I;0.01;7908508.26;;0.01;0.01;0.01;8935315.96
202410;202504;6;654136332.41;0.00;0.02;4. Medio I;0.01;9324713.42;;0.02;0.02;0.02;10135993.51
202410;202505;7;654136332.41;0.00;0.02;4. Medio I;0.02;10662422.22;;0.02;0.02;0.02;11311516.46
202410;202506;8;654136332.41;0.00;0.02;4. Medio I;0.02;11856221.02;;0.02;0.02;0.02;12461884.81
202410;202507;9;654136332.41;0.00;0.02;4. Medio I;0.02;12932275.29;;0.02;0.02;0.02;13587098.57
202410;202508;10;654136332.41;0.00;0.02;4. Medio I;0.02;14442021.95;;0.02;0.02;0.02;14687157.73
202410;202509;11;654136332.41;0.00;0.02;4. Medio I;0.02;15006541.60;;0.02;0.02;0.02;15762062.29
202411;202411;0;644670190.73;0.01;0.02;5. Bajo II;0.01;6515036.95;;0.01;0.01;0.01;6446701.91
202411;202412;1;644670190.73;0.00;0.02;5. Bajo II;0.01;5548031.66;;0.01;0.01;0.01;5802031.72
202411;202501;2;644670190.73;0.00;0.02;5. Bajo II;0.01;5350762.58;;0.01;0.01;0.01;5293251.46
202411;202502;3;644670190.73;0.00;0.02;5. Bajo II;0.01;5752392.11;;0.01;0.01;0.01;6058555.09
202411;202503;4;644670190.73;0.00;0.02;5. Bajo II;0.01;6404153.67;;0.01;0.01;0.01;6850709.28
202411;202504;5;644670190.73;0.00;0.02;5. Bajo II;0.01;7747001.68;;0.01;0.01;0.01;7669714.05
202411;202505;6;644670190.73;0.00;0.02;5. Bajo II;0.01;9065352.22;;0.01;0.01;0.01;8515569.39
202411;202506;7;644670190.73;0.00;0.02;5. Bajo II;0.02;10189657.03;;0.01;0.01;0.01;9388275.29
202411;202507;8;644670190.73;0.00;0.02;5. Bajo II;0.02;11336525.30;;0.02;0.02;0.02;10287831.77
202411;202508;9;644670190.73;0.00;0.02;5. Bajo II;0.02;12645850.46;;0.02;0.02;0.02;11214238.82
202411;202509;10;644670190.73;0.00;0.02;5. Bajo II;0.02;13251195.77;;0.02;0.02;0.02;12167496.44
202412;202412;0;611476334.71;0.01;0.02;5. Bajo II;0.01;6162458.50;;0.01;0.01;0.01;6114763.35
202412;202501;1;611476334.71;0.00;0.02;5. Bajo II;0.01;5294162.11;;0.01;0.01;0.01;5503287.01
202412;202502;2;611476334.71;0.00;0.02;5. Bajo II;0.01;5162083.22;;0.01;0.01;0.01;4950633.47
202412;202503;3;611476334.71;0.00;0.02;5. Bajo II;0.01;5672054.48;;0.01;0.01;0.01;5851456.39
202412;202504;4;611476334.71;0.00;0.02;5. Bajo II;0.01;6416832.66;;0.01;0.01;0.01;6759378.84
202412;202505;5;611476334.71;0.00;0.02;5. Bajo II;0.01;7626332.85;;0.01;0.01;0.01;7674400.82
202412;202506;6;611476334.71;0.00;0.02;5. Bajo II;0.01;8969134.88;;0.01;0.01;0.01;8596522.33
202412;202507;7;611476334.71;0.00;0.02;5. Bajo II;0.02;10179858.02;;0.02;0.02;0.02;9525743.37
202412;202508;8;611476334.71;0.00;0.02;5. Bajo II;0.02;11427881.22;;0.02;0.02;0.02;10462063.94
202412;202509;9;611476334.71;0.00;0.02;5. Bajo II;0.02;12179385.63;;0.02;0.02;0.02;11405484.04
202501;202501;0;723059932.75;0.01;0.02;5. Bajo II;0.01;7270367.62;;0.01;0.01;0.01;7230599.33
202501;202502;1;723059932.75;0.00;0.02;5. Bajo II;0.01;6354973.75;;0.01;0.01;0.01;6507539.39
202501;202503;2;723059932.75;0.00;0.02;5. Bajo II;0.01;6229884.38;;0.01;0.01;0.01;5991311.16
202501;202504;3;723059932.75;0.00;0.02;5. Bajo II;0.01;6961621.03;;0.01;0.01;0.01;6719678.08
202501;202505;4;723059932.75;0.00;0.02;5. Bajo II;0.01;7634066.77;;0.01;0.01;0.01;7491823.85
202501;202506;5;723059932.75;0.00;0.02;5. Bajo II;0.01;8986188.84;;0.01;0.01;0.01;8307748.45
202501;202507;6;723059932.75;0.00;0.02;5. Bajo II;0.01;10215390.73;;0.01;0.01;0.01;9167451.90
202501;202508;7;723059932.75;0.00;0.02;5. Bajo II;0.02;11689709.93;;0.01;0.01;0.01;10070934.19
202501;202509;8;723059932.75;0.00;0.02;5. Bajo II;0.02;12750438.85;;0.02;0.02;0.02;11018195.32
202502;202502;0;689166020.51;0.01;0.02;5. Bajo II;0.01;6893727.70;;0.01;0.01;0.01;6891660.21
202502;202503;1;689166020.51;0.00;0.02;5. Bajo II;0.01;5814493.72;;0.01;0.01;0.01;6202494.18
202502;202504;2;689166020.51;0.00;0.02;5. Bajo II;0.01;5608433.07;;0.01;0.01;0.01;5569963.02
202502;202505;3;689166020.51;0.00;0.02;5. Bajo II;0.01;6085335.96;;0.01;0.01;0.01;6610224.08
202502;202506;4;689166020.51;0.00;0.02;5. Bajo II;0.01;6864093.56;;0.01;0.01;0.01;7655864.82
202502;202507;5;689166020.51;0.00;0.02;5. Bajo II;0.01;7591163.72;;0.01;0.01;0.01;8706885.24
202502;202508;6;689166020.51;0.00;0.02;5. Bajo II;0.01;8903335.82;;0.01;0.01;0.01;9763285.33
202502;202509;7;689166020.51;0.00;0.02;5. Bajo II;0.01;9737915.87;;0.02;0.02;0.02;10825065.11
202503;202503;0;676592405.89;0.01;0.02;4. Medio I;0.01;6842379.00;;0.01;0.01;0.01;6765924.06
202503;202504;1;676592405.89;0.00;0.02;4. Medio I;0.01;5857260.46;;0.01;0.01;0.01;6089331.65
202503;202505;2;676592405.89;0.00;0.02;4. Medio I;0.01;5891090.08;;0.01;0.01;0.01;5360938.79
202503;202506;3;676592405.89;0.00;0.02;4. Medio I;0.01;6787575.02;;0.01;0.01;0.01;6678877.18
202503;202507;4;676592405.89;0.00;0.02;4. Medio I;0.01;7474316.31;;0.01;0.01;0.01;7971008.01
202503;202508;5;676592405.89;0.00;0.02;4. Medio I;0.01;9241575.67;;0.01;0.01;0.01;9237331.28
202503;202509;6;676592405.89;0.00;0.02;4. Medio I;0.02;10361336.10;;0.02;0.02;0.02;10477846.98
202504;202504;0;620376240.63;0.01;0.02;4. Medio I;0.01;6293716.96;;0.01;0.01;0.01;6203762.41
202504;202505;1;620376240.63;0.00;0.02;4. Medio I;0.01;5253966.38;;0.01;0.01;0.01;5583386.17
202504;202506;2;620376240.63;0.00;0.02;4. Medio I;0.01;5119965.11;;0.01;0.01;0.01;4894979.52
202504;202507;3;620376240.63;0.00;0.02;4. Medio I;0.01;5795554.84;;0.01;0.01;0.01;6165754.77
202504;202508;4;620376240.63;0.00;0.02;4. Medio I;0.01;6726739.58;;0.01;0.01;0.01;7406344.63
202504;202509;5;620376240.63;0.00;0.02;4. Medio I;0.01;8026427.80;;0.01;0.01;0.01;8616749.11
202505;202505;0;657377084.08;0.01;0.02;5. Bajo II;0.01;6581659.37;;0.01;0.01;0.01;6573770.84
202505;202506;1;657377084.08;0.00;0.02;5. Bajo II;0.01;5480552.75;;0.01;0.01;0.01;5916393.76
202505;202507;2;657377084.08;0.00;0.02;5. Bajo II;0.01;5364854.38;;0.01;0.01;0.01;5588257.85
202505;202508;3;657377084.08;0.00;0.02;5. Bajo II;0.01;6099144.59;;0.01;0.01;0.01;5929636.87
202505;202509;4;657377084.08;0.00;0.02;5. Bajo II;0.01;7051683.98;;0.01;0.01;0.01;6344576.03
202506;202506;0;823845167.62;0.01;0.02;5. Bajo II;0.01;8294473.15;;0.01;0.01;0.01;8238451.68
202506;202507;1;823845167.62;0.00;0.02;5. Bajo II;0.01;7188872.93;;0.01;0.01;0.01;7414606.51
202506;202508;2;823845167.62;0.00;0.02;5. Bajo II;0.01;7380828.86;;0.01;0.01;0.01;6889221.78
202506;202509;3;823845167.62;0.00;0.02;5. Bajo II;0.01;8333193.87;;0.01;0.01;0.01;7573322.73
202507;202507;0;696182657.39;0.01;0.02;5. Bajo II;0.01;6967396.04;;0.01;0.01;0.01;6961826.57
202507;202508;1;696182657.39;0.00;0.02;5. Bajo II;0.01;6076978.42;;0.01;0.01;0.01;6265643.92
202507;202509;2;696182657.39;0.00;0.02;5. Bajo II;0.01;6112483.73;;0.01;0.01;0.01;5727726.48
202508;202508;0;700128894.56;0.01;0.02;5. Bajo II;0.01;7128712.40;;0.01;0.01;0.01;7001288.95
202508;202509;1;700128894.56;0.00;0.02;5. Bajo II;0.01;5981901.28;;0.01;0.01;0.01;6301160.05
202509;202509;0;791027717.56;0.01;0.02;5. Bajo II;0.01;7965649.12;;0.01;0.01;0.01;7910277.18
